Time,"Coolant temperature","Oil temperature","Intake air temperature","Battery voltage","Transmission temperature","Fuel tank level","Current battery voltage","Current battery voltage","Battery power from the IBS"
184.414,176.45,206.60,94.10,13.19,168.35,44.00,0.00,14.31,-13.44
184.595,176.45,206.60,94.10,13.19,168.35,44.00,0.00,14.31,-13.44
184.775,176.45,206.60,94.10,13.19,168.35,44.00,0.00,14.31,-13.44
184.955,176.45,206.60,94.10,13.19,168.35,44.00,0.00,13.32,-13.44
185.134,176.45,206.60,94.10,13.19,168.35,44.00,0.00,13.32,0.70
185.315,176.45,206.60,94.10,13.19,168.35,44.00,0.00,13.32,0.70
185.491,176.45,206.60,94.10,13.19,168.35,44.00,0.00,13.32,0.70
185.674,176.45,206.60,94.10,13.19,168.35,44.00,0.00,13.32,0.70
185.885,176.45,206.60,94.10,13.38,168.35,44.00,0.00,13.32,0.70
186.065,176.45,206.60,94.10,13.38,168.35,44.00,0.00,13.32,0.70
186.244,176.45,206.60,94.10,13.38,168.35,44.00,0.00,13.32,0.70
186.425,176.45,206.60,94.10,13.38,168.35,44.00,0.00,13.32,0.70
186.602,176.45,206.60,94.10,13.38,168.35,44.00,0.00,13.53,0.70
186.785,176.45,206.60,94.10,13.38,168.35,44.00,0.00,13.53,-27.20
186.965,176.45,206.60,94.10,13.38,168.35,44.00,0.00,13.53,-27.20
187.145,176.45,206.60,94.10,13.38,168.35,44.00,0.00,13.53,-27.20
187.324,176.45,206.60,94.10,13.38,168.35,44.00,0.00,13.53,-27.20
187.505,176.45,206.60,94.10,14.79,168.35,44.00,0.00,13.53,-27.20
187.684,176.45,206.60,94.10,14.79,168.35,44.00,0.00,13.53,-27.20
187.894,176.45,206.60,94.10,14.79,168.35,44.00,0.00,13.53,-27.20
188.075,176.45,206.60,94.10,14.79,168.35,44.00,0.00,13.53,-27.20
188.255,176.45,206.60,94.10,14.79,168.35,44.00,0.00,14.97,-27.20
188.435,176.45,206.60,94.10,14.79,168.35,44.00,0.00,14.97,-15.72
188.615,176.45,206.60,94.10,14.79,168.35,44.00,0.00,14.97,-15.72
188.795,176.45,206.60,94.10,14.79,168.35,44.00,0.00,14.97,-15.72
188.974,176.45,206.60,94.10,14.79,168.35,44.00,0.00,14.97,-15.72
189.154,176.45,206.60,94.10,13.09,168.35,44.00,0.00,14.97,-15.72
189.332,176.45,206.60,94.10,13.09,168.35,44.00,0.00,14.97,-15.72
189.515,176.45,206.60,94.10,13.09,168.35,44.00,0.00,14.97,-15.72
189.695,176.45,206.60,94.10,13.09,168.35,44.00,0.00,14.97,-15.72
189.874,176.45,206.60,94.10,13.09,168.35,44.00,0.00,13.41,-15.72
190.085,176.45,206.60,94.10,13.09,168.35,44.00,0.00,13.41,2.58
190.264,176.45,206.60,94.10,13.09,168.35,44.00,0.00,13.41,2.58
190.444,176.45,206.60,94.10,13.09,168.35,44.00,0.00,13.41,2.58
190.625,176.45,206.60,95.45,13.09,168.35,44.00,0.00,13.41,2.58
190.805,176.45,206.60,95.45,13.09,168.35,44.00,0.00,13.41,2.58
190.985,176.45,206.60,95.45,13.09,168.35,44.00,0.00,13.41,2.58
191.165,176.45,206.60,95.45,13.09,168.35,44.00,0.00,13.41,2.58
191.344,176.45,206.60,95.45,13.09,168.35,44.00,0.00,13.41,2.58
191.524,176.45,206.60,95.45,13.09,168.35,44.00,0.00,13.31,2.58
191.705,176.45,206.60,95.45,13.09,168.35,44.00,0.00,13.31,-5.72
191.885,176.45,206.60,95.45,13.09,168.35,44.00,0.00,13.31,-5.72
192.065,176.45,206.60,95.45,13.09,168.35,44.00,0.00,13.31,-5.72
192.244,176.45,206.60,94.10,13.09,168.35,44.00,0.00,13.31,-5.72
192.425,176.45,206.60,94.10,13.47,168.35,44.00,0.00,13.31,-5.72
192.604,176.45,206.60,94.10,13.47,168.35,44.00,0.00,13.31,-5.72
192.784,176.45,206.60,94.10,13.47,168.35,44.00,0.00,13.31,-5.72
192.965,176.45,206.60,94.10,13.47,168.35,44.00,0.00,13.31,-5.72
193.144,176.45,206.60,94.10,13.47,168.35,44.00,0.00,13.66,-5.72
193.325,176.45,206.60,94.10,13.47,168.35,44.00,0.00,13.66,-18.16
193.505,176.45,206.60,94.10,13.47,168.35,44.00,0.00,13.66,-18.16
193.685,176.45,206.60,94.10,13.47,168.35,44.00,0.00,13.66,-18.16
193.864,176.45,206.60,94.10,13.47,168.35,44.00,0.00,13.66,-18.16
194.042,176.45,206.60,94.10,13.85,168.35,44.00,0.00,13.66,-18.16
194.225,176.45,206.60,94.10,13.85,168.35,44.00,0.00,13.66,-18.16
194.405,176.45,206.60,94.10,13.85,168.35,44.00,0.00,13.66,-18.16
194.586,176.45,206.60,94.10,13.85,168.35,44.00,0.00,13.66,-18.16
194.765,176.45,206.60,94.10,13.85,168.35,44.00,0.00,14.13,-18.16
194.944,176.45,206.60,94.10,13.85,168.35,44.00,0.00,14.13,-14.94
195.125,176.45,206.60,94.10,13.85,168.35,44.00,0.00,14.13,-14.94
195.305,176.45,206.60,94.10,13.85,168.35,44.00,0.00,14.13,-14.94
195.481,176.45,206.60,92.75,13.85,168.35,44.00,0.00,14.13,-14.94
195.665,176.45,206.60,92.75,13.75,168.35,44.00,0.00,14.13,-14.94
195.845,176.45,206.60,92.75,13.75,168.35,44.00,0.00,14.13,-14.94
196.024,176.45,206.60,92.75,13.75,168.35,44.00,0.00,14.13,-14.94
196.206,176.45,206.60,92.75,13.75,168.35,44.00,0.00,14.13,-14.94
196.385,176.45,206.60,92.75,13.75,168.35,44.00,0.00,13.99,-14.94
196.565,176.45,206.60,92.75,13.75,168.35,44.00,0.00,13.99,-10.90
196.744,176.45,206.60,92.75,13.75,168.35,44.00,0.00,13.99,-10.90
196.924,176.45,206.60,92.75,13.75,168.35,44.00,0.00,13.99,-10.90
197.105,176.45,206.60,92.75,13.75,168.35,44.00,0.00,13.99,-10.90
197.284,176.45,206.60,92.75,14.22,168.35,44.00,0.00,13.99,-10.90
197.464,176.45,206.60,92.75,14.22,168.35,44.00,0.00,13.99,-10.90
197.645,176.45,206.60,92.75,14.22,168.35,44.00,0.00,13.99,-10.90
197.825,176.45,206.60,92.75,14.22,168.35,44.00,0.00,13.99,-10.90
198.005,176.45,206.60,92.75,14.22,168.35,44.00,0.00,14.40,-10.90
198.185,176.45,206.60,92.75,14.22,168.35,44.00,0.00,14.40,-17.38
198.365,177.80,206.60,92.75,14.22,168.35,44.00,0.00,14.40,-17.38
198.545,177.80,206.60,92.75,14.22,168.35,44.00,0.00,14.40,-17.38
198.725,177.80,206.60,92.75,14.22,168.35,44.00,0.00,14.40,-17.38
198.905,177.80,206.60,92.75,13.28,168.35,44.00,0.00,14.40,-17.38
199.085,177.80,206.60,92.75,13.28,168.35,44.00,0.00,14.40,-17.38
199.265,177.80,206.60,92.75,13.28,168.35,44.00,0.00,14.40,-17.38
199.444,177.80,206.60,92.75,13.28,168.35,44.00,0.00,14.40,-17.38
199.625,177.80,206.60,92.75,13.28,168.35,44.00,0.00,13.47,-17.38
199.805,177.80,206.60,92.75,13.28,168.35,44.00,0.00,13.47,-8.70
199.981,177.80,206.60,92.75,13.28,168.35,44.00,0.00,13.47,-8.70
200.165,177.80,206.60,92.75,13.28,168.35,44.00,0.00,13.47,-8.70
200.345,177.80,206.60,92.75,13.28,168.35,44.00,0.00,13.47,-8.70
200.522,177.80,206.60,92.75,13.38,168.35,44.00,0.00,13.47,-8.70
200.704,177.80,206.60,92.75,13.38,168.35,44.00,0.00,13.47,-8.70
200.884,177.80,206.60,92.75,13.38,168.35,44.00,0.00,13.47,-8.70
201.065,177.80,206.60,92.75,13.38,168.35,44.00,0.00,13.47,-8.70
201.245,177.80,206.60,92.75,13.38,168.35,44.00,0.00,13.56,-8.70
201.424,177.80,206.60,92.75,13.38,168.35,44.00,0.00,13.56,-10.76
201.604,177.80,206.60,92.75,13.38,168.35,44.00,0.00,13.56,-10.76
201.784,177.80,206.60,92.75,13.38,168.35,44.00,0.00,13.56,-10.76
201.964,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-10.76
202.145,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-10.76
202.324,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-10.76
202.505,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-10.76
202.684,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-10.76
202.865,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-10.76
203.044,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-8.10
203.225,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-8.10
203.405,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-8.10
203.585,177.80,206.60,94.10,13.38,168.35,44.00,0.00,13.56,-8.10
203.765,177.80,206.60,94.10,14.79,168.35,44.00,0.00,13.56,-8.10
203.945,177.80,206.60,94.10,14.79,168.35,44.00,0.00,13.56,-8.10
204.125,177.80,206.60,94.10,14.79,168.35,44.00,0.00,13.56,-8.10
204.305,177.80,206.60,94.10,14.79,168.35,44.00,0.00,13.56,-8.10
204.484,177.80,206.60,94.10,14.79,168.35,44.00,0.00,14.92,-8.10
204.663,177.80,206.60,94.10,14.79,168.35,44.00,0.00,14.92,-15.40
204.843,177.80,206.60,94.10,14.79,168.35,44.00,0.00,14.92,-15.40
205.023,177.80,206.60,94.10,14.79,168.35,44.00,0.00,14.92,-15.40
205.205,177.80,206.60,94.10,14.79,168.35,44.00,0.00,14.92,-15.40
205.381,177.80,206.60,94.10,13.19,168.35,44.00,0.00,14.92,-15.40
205.562,177.80,206.60,94.10,13.19,168.35,44.00,0.00,14.92,-15.40
205.741,177.80,206.60,94.10,13.19,168.35,44.00,0.00,14.92,-15.40
205.920,177.80,206.60,94.10,13.19,168.35,44.00,0.00,14.92,-15.40
206.105,177.80,206.60,94.10,13.19,168.35,44.00,0.00,13.46,-15.40
206.284,177.80,206.60,94.10,13.19,168.35,44.00,0.00,13.46,-3.28
206.465,177.80,206.60,94.10,13.19,168.35,44.00,0.00,13.46,-3.28
206.655,177.80,206.60,94.10,13.19,168.35,44.00,0.00,13.46,-3.28
206.825,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.46,-3.28
207.005,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.46,-3.28
207.184,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.46,-3.28
207.365,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.46,-3.28
207.544,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.46,-3.28
207.725,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.39,-3.28
207.905,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.39,-5.60
208.084,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.39,-5.60
208.265,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.39,-5.60
208.445,177.80,206.60,95.45,13.19,168.35,44.00,0.00,13.39,-5.60
208.625,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.39,-5.60
208.805,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.39,-5.60
208.982,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.39,-5.60
209.165,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.39,-5.60
209.345,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.47,-5.60
209.525,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.47,-9.00
209.705,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.47,-9.00
209.884,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.47,-9.00
210.064,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.47,-9.00
210.245,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.47,-9.00
210.424,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.47,-9.00
210.606,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.47,-9.00
210.815,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.47,-9.00
210.995,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.46,-9.00
211.175,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.46,-8.88
211.355,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.46,-8.88
211.535,177.80,206.60,95.45,13.28,168.35,44.00,0.00,13.46,-8.88
211.711,177.80,206.60,96.80,13.28,168.35,44.00,0.00,13.46,-8.88
211.895,177.80,206.60,96.80,13.38,168.35,44.00,0.00,13.46,-8.88
212.075,177.80,206.60,96.80,13.38,168.35,44.00,0.00,13.46,-8.88
212.254,177.80,206.60,96.80,13.38,168.35,44.00,0.00,13.46,-8.88
212.435,177.80,206.60,96.80,13.38,168.35,44.00,0.00,13.46,-8.88
212.615,177.80,206.60,96.80,13.38,168.35,44.00,0.00,13.80,-8.88
212.795,177.80,206.60,96.80,13.38,168.35,44.00,0.00,13.80,-24.58
212.975,177.80,206.60,96.80,13.38,168.35,44.00,0.00,13.80,-24.58
213.157,177.80,206.60,96.80,13.38,168.35,44.00,0.00,13.80,-24.58
213.335,177.80,206.60,96.80,13.38,168.35,44.00,0.00,13.80,-24.58
213.515,177.80,206.60,96.80,14.60,168.35,44.00,0.00,13.80,-24.58
213.695,177.80,206.60,96.80,14.60,168.35,44.00,0.00,13.80,-24.58
213.875,177.80,206.60,96.80,14.60,168.35,44.00,0.00,13.80,-24.58
214.055,177.80,206.60,96.80,14.60,168.35,44.00,0.00,13.80,-24.58
214.235,177.80,206.60,96.80,14.60,168.35,44.00,0.00,14.67,-24.58
214.415,177.80,206.60,96.80,14.60,168.35,44.00,0.00,14.67,-0.98
214.595,177.80,206.60,96.80,14.60,168.35,44.00,0.00,14.67,-0.98
214.774,177.80,206.60,96.80,14.60,168.35,44.00,0.00,14.67,-0.98
214.984,177.80,206.60,96.80,14.60,168.35,44.00,0.00,14.67,-0.98
215.165,177.80,206.60,96.80,14.41,168.35,44.00,0.00,14.67,-0.98
215.342,177.80,206.60,96.80,14.41,168.35,44.00,0.00,14.67,-0.98
215.525,177.80,206.60,96.80,14.41,168.35,44.00,0.00,14.67,-0.98
215.705,177.80,206.60,96.80,14.41,168.35,44.00,0.00,14.67,-0.98
215.885,177.80,206.60,96.80,14.41,168.35,44.00,0.00,14.41,-0.98
216.065,177.80,206.60,96.80,14.41,168.35,44.00,0.00,14.41,-9.06
216.245,177.80,206.60,96.80,14.41,168.35,44.00,0.00,14.41,-9.06
216.425,177.80,206.60,96.80,14.41,168.35,44.00,0.00,14.41,-9.06
216.612,177.80,206.60,96.80,14.41,168.35,44.00,0.00,14.41,-9.06
216.785,177.80,206.60,96.80,13.19,168.35,44.00,0.00,14.41,-9.06
216.965,177.80,206.60,96.80,13.19,169.70,44.00,0.00,14.41,-9.06
217.141,177.80,206.60,96.80,13.19,169.70,44.00,0.00,14.41,-9.06
217.325,177.80,206.60,96.80,13.19,169.70,44.00,0.00,14.41,-9.06
217.505,177.80,206.60,96.80,13.19,169.70,44.00,0.00,13.40,-9.06
217.683,177.80,206.60,96.80,13.19,169.70,44.00,0.00,13.40,-1.90
217.865,177.80,206.60,96.80,13.19,169.70,44.00,0.00,13.40,-1.90
218.045,177.80,206.60,96.80,13.19,169.70,44.00,0.00,13.40,-1.90
218.225,177.80,206.60,96.80,13.19,169.70,44.00,0.00,13.40,-1.90
218.405,177.80,206.60,96.80,13.09,169.70,44.00,0.00,13.40,-1.90
218.585,177.80,206.60,96.80,13.09,169.70,44.00,0.00,13.40,-1.90
218.765,177.80,206.60,96.80,13.09,169.70,44.00,0.00,13.40,-1.90
218.945,177.80,206.60,96.80,13.09,169.70,44.00,0.00,13.40,-1.90
219.124,177.80,206.60,96.80,13.09,169.70,44.00,0.00,13.31,-1.90
219.305,177.80,206.60,96.80,13.09,169.70,44.00,0.00,13.31,-2.20
219.485,177.80,206.60,96.80,13.09,169.70,44.00,0.00,13.31,-2.20
219.665,177.80,206.60,96.80,13.09,169.70,44.00,0.00,13.31,-2.20
219.844,177.80,206.60,98.15,13.09,169.70,44.00,0.00,13.31,-2.20
220.025,177.80,206.60,98.15,14.32,169.70,44.00,0.00,13.31,-2.20
220.205,177.80,206.60,98.15,14.32,169.70,44.00,0.00,13.31,-2.20
220.385,177.80,206.60,98.15,14.32,169.70,44.00,0.00,13.31,-2.20
220.562,177.80,206.60,98.15,14.32,169.70,44.00,0.00,13.31,-2.20
220.745,177.80,206.60,98.15,14.32,169.70,44.00,0.00,14.56,-2.20
220.924,177.80,206.60,98.15,14.32,169.70,44.00,0.00,14.56,-18.50
221.104,177.80,206.60,98.15,14.32,169.70,44.00,0.00,14.56,-18.50
221.282,177.80,206.60,98.15,14.32,169.70,44.00,0.00,14.56,-18.50
221.465,177.80,206.60,98.15,14.32,169.70,44.00,0.00,14.56,-18.50
221.645,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.56,-18.50
221.824,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.56,-18.50
222.005,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.56,-18.50
222.185,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.56,-18.50
222.365,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.91,-18.50
222.545,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.91,-15.64
222.729,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.91,-15.64
222.905,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.91,-15.64
223.085,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.91,-15.64
223.265,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.91,-15.64
223.445,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.91,-15.64
223.625,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.91,-15.64
223.805,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.91,-15.64
223.985,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.98,-15.64
224.165,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.98,-15.02
224.345,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.98,-15.02
224.525,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.98,-15.02
224.705,177.80,206.60,98.15,14.79,169.70,44.00,0.00,14.98,-15.02
224.885,177.80,206.60,98.15,14.70,169.70,44.00,0.00,14.98,-15.02
225.065,177.80,206.60,98.15,14.70,167.00,44.00,0.00,14.98,-15.02
225.245,177.80,206.60,98.15,14.70,167.00,44.00,0.00,14.98,-15.02
225.425,177.80,206.60,98.15,14.70,167.00,44.00,0.00,14.98,-15.02
225.605,177.80,206.60,98.15,14.70,167.00,44.00,0.00,14.83,-15.02
225.782,177.80,206.60,98.15,14.70,167.00,44.00,0.00,14.83,-11.94
225.965,177.80,206.60,98.15,14.70,167.00,44.00,0.00,14.83,-11.94
226.145,177.80,206.60,98.15,14.70,167.00,44.00,0.00,14.83,-11.94
226.322,177.80,206.60,98.15,14.70,167.00,44.00,0.00,14.83,-11.94
226.502,177.80,206.60,98.15,13.09,167.00,44.00,0.00,14.83,-11.94
226.686,177.80,206.60,98.15,13.09,169.70,44.00,0.00,14.83,-11.94
226.865,177.80,206.60,98.15,13.09,169.70,44.00,0.00,14.83,-11.94
227.046,177.80,206.60,98.15,13.09,169.70,44.00,0.00,14.83,-11.94
227.222,177.80,206.60,98.15,13.09,169.70,44.00,0.00,13.29,-11.94
227.405,177.80,206.60,98.15,13.09,169.70,44.00,0.00,13.29,6.16
227.585,177.80,206.60,98.15,13.09,169.70,44.00,0.00,13.29,6.16
227.765,177.80,206.60,98.15,13.09,169.70,44.00,0.00,13.29,6.16
227.943,177.80,206.60,98.15,13.09,169.70,44.00,0.00,13.29,6.16
228.125,177.80,206.60,98.15,13.19,169.70,44.00,0.00,13.29,6.16
228.305,177.80,206.60,98.15,13.19,164.30,44.00,0.00,13.29,6.16
228.485,177.80,206.60,98.15,13.19,164.30,44.00,0.00,13.29,6.16
228.665,177.80,206.60,98.15,13.19,164.30,44.00,0.00,13.29,6.16
228.841,177.80,206.60,98.15,13.19,164.30,44.00,0.00,13.37,6.16
229.055,177.80,206.60,98.15,13.19,164.30,44.00,0.00,13.37,-7.84
229.235,177.80,206.60,98.15,13.19,164.30,44.00,0.00,13.37,-7.84
229.415,177.80,206.60,98.15,13.19,164.30,44.00,0.00,13.37,-7.84
229.595,177.80,206.60,99.50,13.19,164.30,44.00,0.00,13.37,-7.84
229.775,177.80,206.60,99.50,13.19,164.30,44.00,0.00,13.37,-7.84
229.954,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.37,-7.84
230.135,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.37,-7.84
230.315,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.37,-7.84
230.494,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-7.84
230.675,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-7.66
230.854,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-7.66
231.035,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-7.66
231.214,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-7.66
231.395,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.41,-7.66
231.575,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.41,-7.66
231.751,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.41,-7.66
231.932,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.41,-7.66
232.116,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-7.66
232.295,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-9.00
232.479,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-9.00
232.654,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-9.00
232.835,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-9.00
233.016,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-9.00
233.195,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-9.00
233.375,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-9.00
233.555,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-9.00
233.735,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-9.00
233.915,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.64
234.095,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.64
234.275,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.64
234.455,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.64
234.635,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.64
234.815,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.64
234.995,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.64
235.175,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.64
235.356,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.64
235.535,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.98
235.715,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.98
235.895,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.98
236.075,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.98
236.255,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.98
236.433,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.98
236.615,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.98
236.792,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.44,-8.98
236.975,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-8.98
237.155,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-7.02
237.335,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-7.02
237.515,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-7.02
237.694,177.80,206.60,99.50,13.28,169.70,44.00,0.00,13.43,-7.02
237.873,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.43,-7.02
238.056,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.43,-7.02
238.235,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.43,-7.02
238.415,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.43,-7.02
238.595,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-7.02
238.772,177.80,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-5.12
238.985,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-5.12
239.165,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-5.12
239.345,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-5.12
239.525,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-5.12
239.704,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-5.12
239.886,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-5.12
240.065,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.41,-5.12
240.245,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.38,-5.12
240.425,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.38,-6.88
240.605,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.38,-6.88
240.785,179.15,206.60,99.50,13.19,169.70,44.00,0.00,13.38,-6.88
240.965,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.38,-6.88
241.144,179.15,206.60,100.85,13.28,169.70,44.00,0.00,13.38,-6.88
241.325,179.15,206.60,100.85,13.28,169.70,44.00,0.00,13.38,-6.88
241.505,179.15,206.60,100.85,13.28,169.70,44.00,0.00,13.38,-6.88
241.685,179.15,206.60,100.85,13.28,169.70,44.00,0.00,13.38,-6.88
241.865,179.15,206.60,100.85,13.28,169.70,44.00,0.00,13.39,-6.88
242.045,179.15,206.60,100.85,13.28,169.70,44.00,0.00,13.39,-7.02
242.225,179.15,206.60,100.85,13.28,169.70,44.00,0.00,13.39,-7.02
242.405,179.15,206.60,100.85,13.28,169.70,44.00,0.00,13.39,-7.02
242.582,179.15,206.60,100.85,13.28,169.70,44.00,0.00,13.39,-7.02
242.763,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.02
242.945,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.02
243.125,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.02
243.305,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.02
243.485,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.02
243.664,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.24
243.846,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.24
244.025,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.24
244.205,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.24
244.385,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.24
244.565,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.24
244.745,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.24
244.925,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.24
245.105,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.24
245.285,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.58
245.465,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.58
245.642,179.15,206.60,100.85,13.19,169.70,44.00,0.00,13.39,-7.58
